name,latitude,longitude,エレベーター有/避難スペースが１階,スロープ等,点字ブロック,だれでもトイレ,その他
都立武蔵野北高等学校,35.72001335,139.5574871,1,1,0,1,
都立武蔵高等学校,35.7080222,139.5389532,1,1,1,1,
大沢コミュニティ・センター,35.6685866,139.5373449,1,1,1,1,
牟礼コミュニティ・センター,35.68494476,139.574846,1,1,0,1,
連雀コミュニティ・センター,35.69247954,139.5609119,1,1,1,1,
第一中学校（校舎）,35.685388,139.559704,0,1,0,1,
井口コミュニティ・センター,35.69341911,139.5486079,1,1,0,1,
井の頭コミュニティ・センター,35.69396098,139.5835699,1,1,0,1,
新川中原コミュニティ・センター,35.66881761,139.5761096,1,1,1,1,
駅前コミュニティ・センター,35.6995208,139.5629915,1,1,1,1,
第一小学校（校舎・体育館）,35.68223694,139.5700106,1,1,0,1,
第二小学校（校舎・体育館）,35.6857638,139.5421718,0,1,0,1,
第三小学校（校舎・体育館）,35.69573408,139.5575261,1,1,0,1,
第四小学校（校舎・体育館）,35.69546542,139.5687891,0,0,0,1,
第五小学校（校舎・体育館）,35.69302904,139.5820221,0,1,0,0,
第六小学校（校舎・体育館）,35.68825714,139.5655847,0,1,0,1,
第七小学校（校舎・体育館）,35.69281534,139.5548284,0,1,0,1,
大沢台小学校（校舎・体育館）,35.68033625,139.5363865,0,1,0,0,
高山小学校（校舎・体育館）,35.68976828,139.5772116,1,1,0,1,
南浦小学校（校舎・体育館）,35.68610622,139.5594713,0,1,0,1,
中原小学校（校舎・体育館）,35.67028731,139.5712259,0,0,0,1,
北野小学校（校舎・体育館）,35.67980354,139.5821376,0,1,0,0,
井口小学校（校舎・体育館）,35.69225513,139.5444793,0,0,0,1,
東台小学校（校舎・体育館）,35.66739366,139.572085,1,1,0,1,
羽沢小学校（校舎・体育館）,35.67015245,139.5384097,0,1,0,1,
第二中学校（校舎・体育館）,35.68737365,139.5436056,0,1,0,1,
第三中学校（校舎・体育館）,35.691746,139.575538,1,1,0,1,
第四中学校（校舎・体育館）,35.69643298,139.5563872,0,0,0,0,
第五中学校（校舎・体育館）,35.67106739,139.5773254,0,1,0,1,
第六中学校（校舎・体育館）,35.68077426,139.5758391,0,0,0,1,
第七中学校（校舎・体育館）,35.6772545,139.5325559,0,1,0,1,
明星学園小中学校,35.695237,139.5774017,1,1,0,1,
三鷹中等教育学校,35.67973213,139.5668289,0,1,0,1,階段昇降機
国際基督教大学,35.68751927,139.5296768,1,1,0,1,
ルーテル学院大学,35.688292,139.535208,1,1,1,1,
中原一丁目地区公会堂,35.66519,139.576205,0,1,1,1,
都立青梅総合高等学校,35.788948,139.269136,1,1,0,1,
市立第一小学校,35.79145833,139.2586957,1,1,0,1,
市立第二小学校,35.78093184,139.2708191,1,1,0,1,
市立第三小学校,35.79830348,139.2935044,1,1,0,1,
市立第四小学校,35.79409338,139.2718515,1,1,0,1,
市立第五小学校,35.78763185,139.2244508,1,0,0,1,
市立第七小学校,35.81988956,139.2753131,1,0,0,1,
市立吹上小学校,35.79726932,139.2829374,1,1,0,0,
市立友田小学校,35.77426696,139.2845042,1,1,0,0,
市立若草小学校,35.7866898,139.2938199,1,1,0,0,
市立成木小学校,35.82880115,139.2600331,1,1,0,1,
市立今井小学校,35.8073508,139.306393,1,1,0,0,
市立河辺小学校,35.78205017,139.2880026,1,1,0,0,
市立新町小学校,35.78879094,139.3077776,1,1,0,1,
市立第一中学校,35.78945421,139.2455669,1,1,0,0,
市立第二中学校,35.78541144,139.2748266,1,1,0,1,
市立第三中学校,35.79778351,139.2924136,1,1,0,1,
市立霞台中学校,35.78680952,139.2835608,1,1,0,1,
市立第六小学校,35.801594,139.216861,1,1,0,1,
市立霞台小学校,35.789966,139.29417,1,1,0,0,
市立藤橋小学校,35.797798,139.306277,1,1,0,0,
市立第六中学校,35.82167,139.27639,1,1,0,0,
市立第七中学校,35.825869,139.257978,1,0,0,0,
市立吹上中学校,35.801006,139.282801,1,1,0,0,
市立西中学校,35.794664,139.219874,1,1,0,0,
市立泉中学校,35.789682,139.295958,1,0,0,0,
市立新町中学校,35.788377,139.305919,1,0,0,0,
沢井市民センター,35.80473118,139.1966085,0,1,0,0,自動ドア・スロープ
御岳山ふれあいセンター,35.78675299,139.1505721,1,1,0,1,
東青梅市民センター,35.790618,139.282363,0,1,0,1,自動ドア・スロープ
総合体育館,35.78065023,139.2843569,1,1,0,0,
河辺市民センター,35.77848172,139.2936042,0,1,0,1,自動ドア・スロープ
府中市立府中第一小学校,35.67404938,139.4770938,0,0,1,0,
府中市立府中第二小学校,35.6742686,139.486339,1,1,1,0,
府中市立府中第三小学校,35.66774596,139.4721425,1,1,0,0,
府中市立府中第四小学校,35.66675302,139.5079215,1,0,0,0,
府中市立府中第五小学校,35.669703,139.458141,1,1,0,1,
府中市立府中第六小学校,35.68421264,139.4921341,1,1,0,0,
府中市立府中第七小学校,35.68734933,139.456282,1,1,0,0,
府中市立府中第八小学校,35.66250516,139.4952717,0,1,0,0,
府中市立府中第九小学校,35.68658583,139.4717917,1,1,0,0,
府中市立府中第十小学校,35.67720386,139.508309,1,1,1,1,
府中市立武蔵台小学校,35.68897833,139.4634224,1,0,0,0,
府中市立住吉小学校,35.65559001,139.460249,1,1,0,0,
府中市立新町小学校,35.68653519,139.4853886,0,0,0,0,
府中市立本宿小学校,35.67929336,139.460871,1,1,1,1,
府中市立白糸台小学校,35.66900093,139.5139679,1,0,0,0,
府中市立矢崎小学校,35.65760721,139.4763035,0,0,0,0,
府中市立若松小学校,35.67350104,139.4994869,1,0,1,1,
府中市立小柳小学校,35.6599597,139.504496,1,1,0,0,
府中市立南白糸台小学校,35.66066294,139.516471,1,1,0,0,
府中市立四谷小学校,35.6591222,139.4448001,0,0,0,0,
府中市立南町小学校,35.66246244,139.46781,1,0,0,0,
府中市立日新小学校,35.66847712,139.4437788,1,0,0,0,
府中市立第一中学校,35.68074571,139.4803682,1,0,0,0,
府中市立第二中学校,35.67239742,139.5089861,1,1,0,1,
府中市立第三中学校,35.66459423,139.4691218,1,1,1,1,
府中市立第四中学校,35.67355611,139.4649948,0,0,0,0,
府中市立第五中学校,35.68589648,139.4933749,1,1,1,1,
府中市立第六中学校,35.66048073,139.5081117,1,1,1,1,
府中市立第七中学校,35.68874233,139.4624124,1,1,1,1,
府中市立第八中学校,35.65863329,139.44627,1,1,0,0,
府中市立第九中学校,35.66273637,139.503922,1,0,0,1,
府中市立第十中学校,35.67863022,139.4528797,0,1,0,1,
府中市立浅間中学校,35.67323385,139.4911716,1,1,0,1,
郷土の森総合体育館,35.65577444,139.4772945,1,1,1,1,
昭島市立東小学校,35.70404267,139.389684,1,1,1,1,オストメイト設備
昭島市立共成小学校,35.69723326,139.3830209,1,1,1,1,オストメイト設備
昭島市立富士見丘小学校,35.70823101,139.3826435,1,1,1,1,オストメイト設備
昭島市立武蔵野小学校,35.71971864,139.3796672,0,0,0,0,オストメイト設備（校舎2階）
昭島市立玉川小学校,35.7011677,139.3786521,1,1,1,1,オストメイト設備
昭島市立中神小学校,35.70607198,139.3722444,1,1,1,1,オストメイト設備
昭島市立光華小学校,35.71026529,139.3642439,1,1,0,1,オストメイト設備
昭島市立成隣小学校,35.6988785,139.3611927,1,1,1,1,オストメイト設備
昭島市立田中小学校,35.70039312,139.3534543,1,1,1,1,オストメイト設備
昭島市立拝島第一小学校,35.70647919,139.3443508,1,1,1,1,オストメイト設備
昭島市立拝島第二小学校,35.72034893,139.3557423,1,1,0,1,オストメイト設備
昭島市立拝島第三小学校,35.71676502,139.3440054,1,1,1,1,オストメイト設備
昭島市立昭和中学校,35.70534742,139.3856643,1,1,0,1,オストメイト設備
昭島市立福島中学校,35.69544431,139.3771524,1,1,1,1,オストメイト設備
昭島市立瑞雲中学校,35.71542889,139.3707732,1,1,0,1,オストメイト設備
昭島市立清泉中学校,35.70682971,139.365214,1,1,0,1,オストメイト設備
昭島市立拝島中学校,35.71244367,139.3500171,1,1,1,1,オストメイト設備
昭島市立多摩辺中学校,35.70279365,139.3459558,1,1,1,1,オストメイト設備
東京都立昭和高等学校,35.70476454,139.3878591,0,0,0,0,
東京都立拝島高等学校,35.70388746,139.343315,0,0,0,0,
昭島市立福島会館,35.696751,139.381081,1,1,1,1,障害者優先駐車場・自動ドア
昭島市立玉川会館,35.70368651,139.3820747,0,1,1,1,障害者優先駐車場・自動ドア
昭島市立朝日会館,35.7051221,139.3728664,0,1,1,1,自動ドア
昭島市立堀向会館,35.72302684,139.3636885,0,1,1,1,自動ドア
昭島市立大神会館,35.70074927,139.3607746,0,1,1,1,自動ドア
昭島市立昭和会館,35.712916,139.357643,0,1,1,1,自動ドア
昭島市立緑会館,35.71418333,139.3445945,1,1,1,1,自動ドア
昭島市立拝島会館,35.70724404,139.342028,0,1,1,1,障害者優先駐車場・自動ドア
昭島市立やまのかみ会館,35.710929,139.335386,1,1,1,1,障害者優先駐車場・自動ドア
昭島市立武蔵野会館,35.7112005,139.3758029,1,1,1,1,障害者優先駐車場・オストメイト設備・自動ドア
昭島市立富士見会館,35.71226856,139.3825923,1,1,0,1,障害者優先駐車場・自動ドア
昭島市勤労商工市民センター,35.70701874,139.3671148,1,0,0,1,
昭島市児童センター,35.71420693,139.3670935,1,1,1,1,車いす用トイレ・スタッフによる手助け
昭島市立松原町コミュニティーセンター,35.712116,139.357023,1,0,1,1,出入口の段差なし・自動ドア・オストメイト設備・ベビーチェア・ベビーベッド
昭島市立つつじが丘小学校,35.71695672,139.3711221,1,1,1,1,オストメイト設備
旧昭島市立拝島第四小学校,35.70614108,139.3385383,1,1,1,1,オストメイト設備
学校法人啓明学園,35.70849779,139.3378673,0,0,0,0,
昭島市民会館・公民館,35.71346598,139.3661446,1,1,1,1,
滝坂小学校,35.65952668,139.5769809,1,1,0,1,
調和小学校,35.65157048,139.5734515,1,1,1,1,
緑ケ丘小学校,35.66996271,139.5847438,1,1,0,1,
都立神代高校,35.6573136,139.5854664,1,1,0,1,自動ドア
都立調布南高校,35.64409341,139.5393987,1,1,1,1,自動ドア
都立調布北高校,35.67998263,139.5488415,0,0,0,0,
第一小学校,35.65487732,139.5439319,1,1,0,1,
第二小学校,35.64597066,139.5565562,1,1,0,1,
第三小学校,35.65486788,139.5273853,1,1,0,1,
八雲台小学校,35.65394065,139.5524262,1,1,0,1,
富士見台小学校,35.6480719,139.5371517,1,1,0,1,
深大寺小学校,35.66683721,139.5528686,1,1,0,1,
上ノ原小学校,35.66354187,139.5635659,1,1,0,1,
石原小学校,35.66048354,139.5383681,1,1,0,1,体育館が２階のため，要配慮者等については校舎１階へ避難
若葉小学校,35.65530331,139.5829335,1,1,0,1,
染地小学校,35.6421172,139.56055,1,1,0,1,
北ノ台小学校,35.67567122,139.5528683,1,1,0,1,
多摩川小学校,35.6469729,139.5324672,1,1,0,1,
杉森小学校,35.64209804,139.5547055,1,1,0,1,
飛田給小学校,35.65464179,139.5230257,1,1,0,1,
柏野小学校,35.660498,139.5557506,1,1,0,1,
国領小学校,35.64866254,139.5635395,1,1,0,1,
布田小学校,35.64314268,139.5455412,1,1,0,1,
調布中学校,35.66549489,139.5352272,1,1,1,1,
神代中学校,35.66162703,139.5615151,1,1,0,1,
第三中学校,35.64138918,139.5566583,1,1,0,1,
第四中学校,35.65404545,139.5828966,1,1,0,1,
第五中学校,35.65213414,139.5256425,1,1,0,1,
第六中学校,35.65027029,139.5610216,1,1,0,1,
第七中学校,35.65414084,139.5602225,1,1,0,1,
第八中学校,35.66445825,139.5816853,1,1,0,1,
大町スポーツ施設,35.6525616,139.572418,1,1,1,1,
文化会館たづくり,35.650958,139.54136,1,1,1,1,自動ドア・授乳室・オストメイト設備
グリーンホール,35.651373,139.542548,1,1,1,1,自動ドア・オストメイト設備
町田第二小学校,35.54582216,139.4530719,1,1,1,1,
町田第一小学校,35.54845069,139.4463424,1,1,1,1,オストメイト設備
町田第一中学校,35.55109838,139.4460313,1,1,1,1,
都立町田高校,35.55295026,139.449228,1,1,1,1,自動ドア・オストメイト対応
町田第四小学校,35.54985732,139.438296,1,1,1,1,
本町田小学校,35.56337676,139.4368156,1,1,1,1,
町田第三小学校,35.56417991,139.4460048,1,1,1,1,
本町田東小学校,35.56978923,139.4441497,0,1,1,1,
町田第三中学校,35.56154284,139.4322621,0,1,1,1,
町田第五小学校,35.56465715,139.4568849,1,1,1,1,オストメイト設備
町田第六小学校,35.54936995,139.4601792,1,1,1,1,
南大谷小学校,35.55210973,139.4633428,0,1,1,1,
町田第二中学校,35.54923383,139.4551256,1,1,1,1,オストメイト設備
南大谷中学校,35.55131981,139.4631779,0,1,1,1,
南第一小学校,35.52201923,139.4678306,1,1,1,1,
鶴間小学校,35.50533914,139.4692012,1,1,1,1,
都立小川高校,35.53242711,139.4695671,1,1,0,1,
小川小学校,35.52707175,139.4709732,0,1,1,1,
南第三小学校,35.5367693,139.4574409,1,1,1,1,
南第四小学校,35.532959,139.466414,1,1,1,1,
南中学校,35.52703152,139.4624589,1,1,1,1,
南つくし野小学校,35.51576714,139.4756492,1,1,1,1,オストメイト設備
つくし野中学校,35.51858138,139.477027,1,1,1,1,オストメイト設備
つくし野小学校,35.52572119,139.4820643,1,1,1,1,
南第二小学校,35.53945155,139.4782391,1,1,1,1,
都立成瀬高校,35.542289,139.475061,1,0,0,1,
南成瀬小学校,35.54001327,139.4703397,0,1,1,1,
南成瀬中学校,35.53352731,139.482026,0,1,1,1,オストメイト設備
高ヶ坂小学校,35.54132091,139.4622383,1,1,1,1,オストメイト設備
成瀬中央小学校,35.54692267,139.4767939,1,1,1,1,
成瀬台小学校,35.55053929,139.4776527,0,1,1,1,
成瀬台中学校,35.55057926,139.4769617,1,1,1,1,
鶴川第四小学校,35.59299712,139.4629792,0,1,1,1,
真光寺中学校,35.5976241,139.4646319,0,1,1,1,
鶴川第二中学校,35.58995479,139.4750343,0,1,1,1,
鶴川第三小学校,35.59054468,139.4735184,0,1,1,1,
藤の台小学校,35.57287108,139.451652,0,1,1,1,
薬師中学校,35.5757987,139.449691,0,1,1,1,
金井小学校,35.57006658,139.4583115,1,1,1,1,
鶴川第一小学校,35.59064125,139.4577268,1,1,1,1,オストメイト設備
都立野津田高校,35.58961,139.437629,1,0,0,0,
市立陸上競技場,35.591909,139.438623,0,0,0,0,
鶴川中学校,35.59384479,139.4540799,1,1,1,1,
大蔵小学校,35.58717791,139.468074,1,1,1,1,オストメイト設備
鶴川第二小学校,35.59174575,139.4812827,1,1,1,1,
三輪小学校,35.57775672,139.49637,1,1,1,1,オストメイト設備
金井中学校,35.57643297,139.4624499,1,1,1,1,オストメイト設備
忠生第三小学校,35.563357,139.425339,1,1,1,1,
教育センター,35.5596683,139.4241112,0,0,0,0,
木曽境川小学校,35.5653954,139.4154729,1,1,1,1,
都立町田総合高校,35.570356,139.416787,0,1,0,0,
木曽中学校,35.568664,139.413359,1,1,1,1,オストメイト設備
七国山小学校,35.57627425,139.4353152,1,1,1,1,
山崎中学校,35.57761204,139.4324274,1,1,1,1,オストメイト設備
都立山崎高校,35.57690715,139.4333794,1,0,0,1,
忠生小学校,35.57918746,139.4173836,1,1,1,1,
山崎小学校,35.57605502,139.4252051,1,1,1,1,オストメイト設備
忠生中学校,35.57782557,139.4156269,1,1,1,1,
小山田小学校,35.59764208,139.4059409,1,1,1,1,オストメイト設備
小山田南小学校,35.58875395,139.4007417,1,1,1,1,オストメイト設備
小山田中学校,35.58770715,139.4040424,1,1,1,1,オストメイト設備
都立町田工業高校,35.575491,139.421472,0,0,0,1,
図師小学校,35.58436687,139.4168425,1,1,1,1,オストメイト設備
小山小学校,35.59239592,139.3776045,1,1,1,1,
堺中学校,35.60482444,139.3367425,1,1,1,1,オストメイト設備
相原小学校,35.60676487,139.3236155,1,1,1,1,オストメイト設備
ゆくのき学園（大戸小学校）,35.60949903,139.3033241,1,1,1,1,
ゆくのき学園（武蔵岡中学校）,35.6092711,139.304963,1,1,1,1,
小山中央小学校,35.602093,139.373273,1,1,1,1,オストメイト設備
小山ヶ丘小学校,35.60496689,139.354304,1,1,1,1,オストメイト設備
小山中学校,35.595255,139.385958,1,1,1,1,オストメイト設備
サン町田旭体育館,35.557625,139.444412,0,0,0,0,
南町田グランベリーパーク　パークライフ棟,35.509991,139.469358,1,1,1,1,入口自動ドア・授乳室
市立小金井第一小学校,35.69836853,139.510307,1,1,0,1,
市立小金井第二小学校,35.71044105,139.5058309,1,1,0,1,
市立小金井第三小学校,35.704626,139.523017,1,1,0,1,シャワー・汚物流し
市立小金井第四小学校,35.69983993,139.4942273,1,1,0,1,
市立東小学校,35.69849896,139.5270686,1,1,0,1,
市立前原小学校,35.69417278,139.5019359,1,1,1,1,シャワー・汚物流し・おむつ交換台
市立本町小学校,35.70434161,139.5009985,0,1,0,1,
市立緑小学校,35.70917247,139.516394,0,1,0,1,
市立南小学校,35.69162237,139.513437,1,0,0,1,汚物流し
市立小金井第一中学校,35.71046299,139.5038541,1,1,0,1,
市立小金井第二中学校,35.6952189,139.5109491,1,1,0,1,
市立東中学校,35.69053281,139.525421,1,1,0,1,シャワー
市立緑中学校,35.70864361,139.5193128,1,1,0,1,汚物流し
市立南中学校,35.69058312,139.4997562,1,1,0,1,
友愛会館,35.694927,139.523727,0,0,1,1,
三楽集会所,35.699074,139.495438,1,0,1,1,
小平第一小学校,35.72929678,139.4628058,1,1,0,1,
小平第二小学校,35.72821565,139.4911754,1,1,0,1,
小平第三小学校,35.71542213,139.4923798,1,1,0,1,
小平第四小学校,35.71985808,139.4718234,1,1,0,1,
小平第五小学校,35.72836715,139.5104178,1,1,0,1,
小平第六小学校,35.73509221,139.4661873,1,1,0,1,
小平第七小学校,35.735222,139.495682,1,1,0,1,
小平第八小学校,35.72011185,139.5018068,1,1,0,0,
小平第九小学校,35.7241802,139.4945053,1,1,0,1,
小平第十小学校,35.71686146,139.4734624,1,1,0,1,
小平第十一小学校,35.73794206,139.5097694,1,1,0,1,
小平第十二小学校,35.72896229,139.4432445,1,1,0,1,
小平第十三小学校,35.73614676,139.4537443,1,1,0,0,
小平第十四小学校,35.73408573,139.481357,1,1,0,1,
小平第十五小学校,35.7265502,139.4669255,1,1,0,1,
花小金井小学校,35.7262836,139.5183362,1,1,0,1,
鈴木小学校,35.71916885,139.4976782,1,1,0,1,
学園東小学校,35.72560078,139.4847811,1,1,0,1,
上宿小学校,35.73151496,139.4414835,1,1,0,1,
小平第一中学校,35.72964734,139.4856018,1,1,0,1,
小平第二中学校,35.73616904,139.4643814,1,1,0,1,
小平第三中学校,35.72649513,139.5018836,1,1,0,1,
小平第四中学校,35.71832243,139.4783039,1,1,0,1,
小平第五中学校,35.72676176,139.4514889,1,1,0,1,
小平第六中学校,35.733483,139.500815,1,1,0,1,
上水中学校,35.71449594,139.4814688,1,1,0,1,
花小金井南中学校,35.72160695,139.5116409,1,1,0,1,
小平元気村おがわ東,35.74030383,139.4739124,1,1,0,1,
市民総合体育館,35.72257053,139.4625891,1,1,1,1,手すり
小川公民館,35.72598605,139.4592682,1,1,1,1,手すり
花小金井北公民館,35.734336,139.5101167,0,1,1,1,手すり
上宿公民館,35.73151702,139.4437273,1,1,1,1,手すり
上水南公民館,35.71307216,139.4836937,1,1,1,1,手すり
小川西町公民館,35.73511209,139.4617726,1,1,1,1,手すり
花小金井南公民館,35.72433676,139.5161225,1,1,1,1,手すり
仲町公民館・仲町図書館,35.7309,139.484886,1,1,1,1,手すり
津田公民館,35.72073993,139.4700365,1,1,0,1,
大沼公民館,35.735494,139.497115,1,1,1,1,手すり
鈴木公民館,35.721919,139.507419,1,1,1,1,手すり
日野第一中学校,35.680178,139.400592,1,0,0,1,
日野第一小学校,35.677118,139.39845,1,0,0,1,
日野第四小学校,35.67685047,139.4173658,1,0,0,1,
仲田小学校,35.68259042,139.4019348,1,0,0,1,
市民の森ふれあいホール,35.681299,139.402856,1,1,1,1,自動ドア
日野第二中学校,35.66528,139.379567,1,0,0,1,
豊田小学校,35.660905,139.389891,1,0,0,1,
日野第五小学校,35.6702213,139.382762,1,0,0,1,
七生中学校,35.65906784,139.3935445,1,0,0,1,
南平小学校,35.66044583,139.399009,1,0,0,1,
日野第三中学校,35.64918242,139.4112454,1,0,0,1,
夢が丘小学校,35.65284898,139.4099743,1,0,0,1,
日野第四中学校,35.66126195,139.3692005,1,0,0,1,
日野第六小学校,35.664788,139.373956,1,0,0,1,
旭が丘小学校,35.65941291,139.3601123,1,0,0,1,
滝合小学校,35.64570679,139.3727528,1,0,0,1,
三沢中学校,35.65988955,139.4235259,1,0,0,1,
潤徳小学校,35.66454676,139.4135966,1,0,0,1,
日野第八小学校,35.661424,139.423447,1,0,0,1,
七生緑小学校,35.65393859,139.4230582,1,0,0,1,
大坂上中学校,35.67402296,139.3860845,1,0,0,1,
日野第三小学校,35.67901833,139.3837345,1,0,0,1,
日野第七小学校,35.6725233,139.392663,1,0,0,1,
東光寺小学校,35.68179702,139.3838734,1,0,0,1,
平山中学校,35.65178045,139.3854725,1,0,0,1,
平山小学校,35.64935371,139.3850866,1,1,0,1,
東村山第二中学校,35.76993352,139.4748621,1,1,0,1,
都立東村山高等学校,35.75978971,139.4765964,1,1,1,1,自動ドア
都立東村山西高等学校,35.74913333,139.4549897,1,1,0,1,自動ドア・オストメイト設備
明法高等学校・中学校,35.74407687,139.4539319,1,1,0,1,自動ドア
化成小学校,35.76473787,139.4660021,1,1,1,1,自動ドア
回田小学校,35.75884601,139.446523,1,1,1,1,
大岱小学校,35.75670009,139.4778824,1,1,0,1,
秋津小学校,35.77302936,139.4819214,1,1,0,1,
八坂小学校,35.74929861,139.4660107,1,1,0,1,
萩山小学校,35.74393853,139.4777969,1,1,1,1,
南台小学校,35.7444195,139.4552296,1,1,1,1,
久米川小学校,35.76205232,139.4716597,1,1,0,1,
東萩山小学校,35.74632925,139.4775638,1,1,0,1,
青葉小学校,35.76467852,139.490031,1,1,0,1,
北山小学校,35.76632241,139.4556879,1,1,0,1,
秋津東小学校,35.77472335,139.4888407,1,1,0,1,
野火止小学校,35.75657732,139.4858347,1,1,0,1,
久米川東小学校,35.76564121,139.4826906,1,1,0,1,
富士見小学校,35.74683269,139.4585924,1,1,0,1,
東村山第一中学校,35.74248623,139.4607024,1,1,0,1,
東村山第三中学校,35.74799504,139.4766509,1,1,0,1,
東村山第四中学校,35.76399962,139.4536212,1,0,0,1,
東村山第五中学校,35.76063872,139.48073,0,1,0,1,
東村山第六中学校,35.76976694,139.4900708,1,1,0,1,
東村山第七中学校,35.75546474,139.459417,1,1,0,1,
明治学院東村山高等学校・中学校,35.74052537,139.4575888,1,1,0,1,
都立国分寺高校,35.71239827,139.4474918,1,1,1,1,
第一小学校,35.69265548,139.4846054,0,1,0,1,
第二小学校,35.70781171,139.4446772,1,1,1,1,誰でもトイレ内にオストメイト設備
第三小学校,35.70791857,139.4774224,0,1,0,1,
第四小学校,35.69589373,139.4700785,1,1,1,1,自動ドア
第五小学校,35.70385655,139.4591971,0,0,0,1,
第六小学校,35.71455122,139.4548591,0,0,0,1,
第七小学校,35.70372721,139.483645,0,0,0,1,
第八小学校,35.71625445,139.4328619,0,0,0,1,
第九小学校,35.70747628,139.4643905,0,0,0,1,
第十小学校,35.70818992,139.4541634,0,1,0,1,
第一中学校,35.71211979,139.4657782,0,0,0,1,
第二中学校,35.70413714,139.4828231,0,1,0,1,
第三中学校,35.71100619,139.4383896,0,1,0,1,
第四中学校,35.69051335,139.4704907,1,1,0,1,自動ドア
第五中学校,35.7143652,139.4529922,0,0,0,1,オストメイト設備付トイレ・自動ドアトイレ・大型ベッド付トイレ
東京経済大学,35.699534,139.489946,1,1,1,1,
国立第一小学校,35.68078355,139.4368829,0,1,0,1,オストメイト設備
国立第二小学校,35.69409799,139.4345946,0,1,0,1,オストメイト設備
国立第三小学校,35.68768718,139.4521084,0,1,0,1,
国立第四小学校,35.70080528,139.4363152,0,1,0,1,
国立第五小学校,35.6849472,139.4413874,0,1,0,1,オストメイト設備
国立第六小学校,35.68505283,139.4277625,0,1,0,1,オストメイト設備
国立第七小学校,35.68075191,139.4503888,0,1,0,1,
国立第八小学校,35.69828358,139.4369822,0,1,0,1,
国立第一中学校,35.68833507,139.4507825,0,1,0,1,
国立第二中学校,35.68784969,139.4343369,0,1,0,1,オストメイト設備
国立第三中学校,35.67719604,139.4400848,0,1,0,1,
都立福生高等学校,35.73673919,139.3221785,1,0,0,1,
都立多摩工業高等学校,35.71613096,139.3387929,1,0,0,1,
福生第一小学校,35.74222466,139.325589,0,1,0,1,
福生第二小学校,35.72475492,139.3363317,0,1,0,1,
福生第三小学校,35.7362616,139.3354993,1,1,0,1,
福生第四小学校,35.74553619,139.3218341,0,1,0,1,
福生第五小学校,35.72132319,139.3318973,0,1,0,1,
福生第六小学校,35.74909294,139.3274875,0,1,0,1,
福生第七小学校,35.73229883,139.3274432,0,1,0,1,
福生第一中学校,35.73122121,139.3371094,1,1,0,1,
福生第二中学校,35.75221256,139.3265405,1,1,0,1,
福生第三中学校,35.72955725,139.331529,1,1,0,1,
中央体育館,35.73458644,139.3224665,0,0,0,0,
熊川地域体育館,35.72058241,139.3369988,1,1,0,1,
福生地域体育館,35.74623644,139.3341891,1,1,0,1,
福東会館,35.72244243,139.345869,1,1,0,1,
防災食育センター,35.723521,139.3526,1,1,0,1,
都立狛江高等学校,35.62746411,139.5705927,0,1,0,1,
狛江第一小学校,35.63718922,139.5779597,0,1,1,1,
狛江第三小学校,35.62808543,139.5851664,1,1,1,1,
狛江第五小学校,35.64391756,139.5816821,0,1,0,1,
狛江第六小学校,35.62455083,139.5851746,0,1,0,1,
和泉小学校,35.63470224,139.5682856,1,1,1,1,自動ドア
緑野小学校,35.64160354,139.5711541,1,1,1,1,
狛江第一中学校,35.64096978,139.5776736,1,1,1,1,
狛江第二中学校,35.62723447,139.5831267,1,1,1,1,自動ドア
狛江第三中学校,35.62990195,139.5746353,1,1,1,1,
狛江第四中学校,35.64517942,139.5817091,1,1,1,1,
西和泉体育館,35.6396216,139.5652357,0,0,0,0,
上和泉地域センター,35.64521105,139.5680572,1,1,1,1,自動ドア・オストメイト設備・補聴設備
都立東大和南高校,35.73194843,139.423397,0,0,0,0,
都立東大和高校,35.74522096,139.4245604,0,0,0,0,
東大和市立第一中学校,35.75118337,139.4277729,0,0,0,0,
東大和市立第二中学校,35.7396087,139.4286173,0,0,0,0,
東大和市立第三中学校,35.74432352,139.441756,0,0,0,0,
東大和市立第四中学校,35.74492883,139.4182849,0,0,0,0,
東大和市立第五中学校,35.74821842,139.4169349,0,1,0,0,
東大和市立第一小学校,35.7514103,139.425981,0,1,0,0,
東大和市立第二小学校,35.73845685,139.4294883,0,1,0,0,
東大和市立第三小学校,35.74007412,139.4463788,0,0,0,0,
東大和市立第四小学校,35.74858902,139.4411259,0,1,0,0,
東大和市立第五小学校,35.7407449,139.4408492,0,0,0,0,
東大和市立第六小学校,35.74446055,139.4434768,0,0,0,0,
東大和市立第七小学校,35.75024213,139.414687,0,0,0,0,
東大和市立第八小学校,35.74138934,139.4224917,0,0,0,0,
東大和市立第九小学校,35.75193108,139.4199425,0,0,0,0,
東大和市立第十小学校,35.74184104,139.4130885,0,0,0,0,
東大和市立奈良橋市民センタ-,35.75243518,139.425779,1,0,0,1,
東大和市立南街市民センタ-,35.73719805,139.4314911,1,0,0,1,
東大和市立清原市民センタ-,35.740808,139.447205,0,0,0,1,
東大和市立上北台市民センタ-,35.74289296,139.4147223,1,0,0,1,
東大和市立桜が丘市民センタ-,35.734273,139.420075,1,0,0,1,
東大和市立向原市民センタ-,35.74055,139.43672,0,0,0,1,
東大和市立新堀地区会館,35.73819435,139.4469178,1,0,0,1,
東大和市立市民体育館,35.73578295,139.421577,0,0,0,0,
